logFC	AveExpr	t	P.Value	adj.P.Val	B
Plxna4os1	0.0562396044737395	3.99941668725224	0.440899325274747	0.666822049152344	0.767074669900341	-6.78630419292367
Tex22	0.0425386799979267	3.99145704275021	0.440882326325173	0.666834028641061	0.767074669900341	-6.78631208138969
1700063D05Rik	0.0469683265314014	3.67183487721761	0.440864711732907	0.666846442085831	0.767074669900341	-6.78632025523751
Gipc3	0.0705521775064199	5.96614342314413	0.440356925853357	0.667204335590238	0.767420698342286	-6.78655575134083
Gm21182	-0.0415095005425232	6.0010832809417	-0.440247470327208	0.667281492296572	0.767420698342286	-6.7866064791263
Gm7645	-0.0415095005425232	6.0010832809417	-0.440247470327208	0.667281492296572	0.767420698342286	-6.7866064791263
Pim2	-0.0415095005425232	6.0010832809417	-0.440247470327208	0.667281492296572	0.767420698342286	-6.7866064791263
St6galnac2	0.0565181837096789	5.97239681839508	0.440051734663518	0.667419478917206	0.767487755753699	-6.78669716346326
Gpr17	0.0558379980607829	4.42841218185429	0.440046950949679	0.667422851422111	0.767487755753699	-6.78669937926872
Ift140	0.0523668573920773	6.28541337608048	0.440021939621156	0.66744048446186	0.767487755753699	-6.78671096407956
Edn1	0.047912790874396	5.76916410027749	0.439817341403862	0.667584734388943	0.767615029465323	-6.78680570644085
Ankhd1	0.104579007740538	7.00956708980271	0.439581535114502	0.667751004381108	0.767767608637296	-6.78691484720852
Map2k3os	0.0704574509667919	7.05107213763908	0.439404912659041	0.667875555113139	0.76785871397799	-6.78699655812546
Tro	0.0689194515861162	5.35705085679258	0.43934495239697	0.667917840265581	0.76785871397799	-6.78702429032892
Ptgr1	-0.0850330667557935	6.36629798502595	-0.439294025314045	0.667953755973511	0.76785871397799	-6.78704784171847
Cfap299	0.0432942434477913	3.67132874977796	0.439278715837615	0.667964552963274	0.76785871397799	-6.78705492111665
Dcdc2c	-0.0482369187602922	3.5730761323992	-0.438714876986496	0.668362253416377	0.76824882296929	-6.78731548452
Tmem205	-0.0926396193601311	8.36244225704823	-0.438687281659579	0.668381720306861	0.76824882296929	-6.78732822865313
Fam160b2	0.188707360961552	7.85014918099427	0.438631539306141	0.668421044044236	0.76824882296929	-6.78735396933633
Heph	-0.100753893197137	4.12377076980024	-0.43860709227844	0.668438290651564	0.76824882296929	-6.78736525747545
2310069B03Rik	0.0441918199842678	5.8674355661182	0.438416578795009	0.668572698646824	0.768354558704245	-6.78745320403098
Aff2	-0.0621543068986354	5.32782860489191	-0.438360634130093	0.668612170091547	0.768354558704245	-6.78747902267753
4930519L02Rik	0.0359515566360238	3.12895546848298	0.438333821574112	0.668631087905128	0.768354558704245	-6.78749139562795
Lhx6	0.0392471107086398	4.74459598156108	0.438005618739071	0.668862673205831	0.768582061749206	-6.7876427890011
2210011K15Rik	-0.0613055709159534	5.08333362153587	-0.437822642875889	0.668991799352036	0.768691813264112	-6.78772714436206
Cd68	-0.0938267288989927	5.98407812858163	-0.437596032720501	0.669151733490362	0.76882252021698	-6.78783156859878
Plekha3	0.0571630994560292	7.37425308832476	0.437541899044039	0.669189941789983	0.76882252021698	-6.78785650618513
Frmpd1	-0.0342939102129743	5.21066842869459	-0.437506582597193	0.669214869146882	0.76882252021698	-6.78787277368676
9230116N13Rik	0.0630691329706738	4.111406815213	0.437470930884557	0.669240033559525	0.76882252021698	-6.78788919432766
A130014A01Rik	0.0698232753999152	5.01909206689699	0.43736314804687	0.669316113560252	0.768871295770124	-6.78793882958659
4933403L11Rik	0.0431638674514809	4.30823104997832	0.437239221014083	0.669403593878714	0.768930760109716	-6.78799588478153
Il17d	0.0503395129251714	4.35338927207534	0.437194550912186	0.669435127821599	0.768930760109716	-6.78801644676044
Prss45	-0.0535424201746519	3.61269058820718	-0.437095203015383	0.669505262781844	0.768972694590417	-6.78806217003115
Rasgrp4	0.0418233244253656	5.28850613233356	0.436670521901515	0.669805104269778	0.769278445303666	-6.78825750909358
Tmem203	-0.0619244972960991	7.13965119426629	-0.436600011769082	0.669854892910703	0.769296991315888	-6.78828992356688
Dusp7	0.0958745105027001	7.41154920426882	0.436491116141433	0.669931789535479	0.769346666152631	-6.78833997440575
Twf2	0.0625912617420492	9.97726963602204	0.436330461621434	0.670045242791188	0.769405810926203	-6.78841379267152
Ngf	-0.0495590843545055	5.5339590883445	-0.436322900420545	0.670050582674275	0.769405810926203	-6.78841726627705
Arhgap11a	0.0560259652603602	4.6592272472549	0.435757606831061	0.670449858256488	0.769767414921385	-6.78867679608181
Gstk1	-0.0508803676521983	9.60207081872658	-0.435637957254947	0.670534382020784	0.769767414921385	-6.7887316861088
C230096K16Rik	-0.0559396091264462	4.95620913574859	-0.435601892505507	0.670559860075014	0.769767414921385	-6.78874822818183
H2ax	-0.0684741819992546	6.96166027497775	-0.435596179005209	0.670563896434117	0.769767414921385	-6.78875084871145
Cyth1	-0.0358062446916828	8.53568055373354	-0.435595895112168	0.670564096993457	0.769767414921385	-6.78875097891975
Fsbp	0.0463566927457359	5.10687057642483	0.435543487720121	0.670601121220213	0.769767414921385	-6.78877501429983
Rad54b	0.0463566927457359	5.10687057642483	0.435543487720121	0.670601121220213	0.769767414921385	-6.78877501429983
4930500M09Rik	0.0421291668753334	4.99687456127702	0.435398756106874	0.670703374368141	0.769846145914303	-6.78884137737891
1700123O21Rik	-0.0349131854837026	3.01923627082262	-0.43519304803242	0.670848719293073	0.769974328086428	-6.78893566289072
Ctnnbl1	0.0479398597672566	7.99528979452943	0.435108458123751	0.670908491085429	0.770004284774986	-6.7889744218149
Gcg	0.0458504490859338	3.50616106595087	0.434972192758961	0.671004782021084	0.770076149516117	-6.78903684296159
N4bp2	0.0713145873757503	6.32504748679129	0.434830025626096	0.671105249871231	0.770152800424315	-6.78910194740886
Rtl3	0.0623162840280557	4.57745220910201	0.434746669254979	0.67116415991715	0.770181754766428	-6.7891401102787
Bdp1	0.0562542592036683	8.34386749890207	0.434697891745148	0.671198633264802	0.770182665738346	-6.78916243869101
Aqp3	0.0593751443461912	5.45488875212756	0.434610084333827	0.671260692829491	0.770215188464843	-6.78920262732233
Rptn	-0.0345546849275918	3.21265260767902	-0.434562481639606	0.671294337996012	0.770215188464843	-6.7892244113389
Dkk1	0.0400980579002389	4.29930288484603	0.434338163327147	0.671452894176569	0.770358457958548	-6.78932703307387
Gm46404	0.0511796243396043	5.91490269996688	0.43427917734359	0.671494590302464	0.770367646166495	-6.78935400960381
Nrbp2	0.0729774337078464	6.71367557491958	0.4341314900686	0.671598992753155	0.770410809253255	-6.7894215370145
Mphosph8	0.0587224261354374	8.18142455156203	0.434114370403846	0.671611095373346	0.770410809253255	-6.7894293632394
Col14a1	0.071725083634326	7.22697754301053	0.434082986809087	0.671633282021729	0.770410809253255	-6.78944370941766
Rab9b	-0.0399753826815624	3.91940533911309	-0.43391306519336	0.671753413779073	0.770497911084149	-6.78952136710961
Serpina1a	-0.0367167672857038	2.92881992859476	-0.433880266877301	0.671776602728518	0.770497911084149	-6.78953635322253
Ttf1	-0.0370157592880462	7.15206929246601	-0.433579639240317	0.671989167773838	0.77070305876183	-6.78967366394912
Mael	0.0344855639574152	3.22341780600242	0.433379350400399	0.672130802544556	0.770803782475678	-6.78976509400288
Eif4h	0.0531489127987932	11.0854801011262	0.433322722058068	0.672170849795672	0.770803782475678	-6.78979093690058
Pik3r1	0.0624298707436058	8.00090115186733	0.433312455351713	0.672178110465715	0.770803782475678	-6.7897956218616
Gm11992	0.0418292462476656	2.93743137501811	0.433106171877975	0.672324002531834	0.770932421897307	-6.7898897314756
Il17rb	0.0445727070295963	4.76035436261602	0.432874439342652	0.672487909752344	0.771066156667946	-6.78999539948438
Rragd	-0.0666463814667268	11.1597742085431	-0.432845941522784	0.672508067812759	0.771066156667946	-6.79000839045262
Vnn1	-0.0797397429636963	4.4466531970921	-0.432758027610703	0.672570255779029	0.771086199991252	-6.79004846151269
2310002L09Rik	-0.0593932920741032	10.3363821597081	-0.432725893537536	0.672592987197197	0.771086199991252	-6.79006310621564
Tatdn1	-0.0676603801701512	9.41411917859535	-0.432458629719798	0.672782060779571	0.771264295463567	-6.79018486748817
Gns	0.078037562997618	8.85603443158521	0.43199362145731	0.673111082463464	0.771602798825731	-6.79039654411574
Gm47024	0.0368528404607336	3.42340707699565	0.431393585462405	0.673535748436151	0.772050902016937	-6.79066936025978
Sdf2	0.0562268859517005	10.0779523752506	0.431169489324621	0.673694378943274	0.772194028252959	-6.79077115485063
Apoo	0.0443565444297782	11.4326292886559	0.43106513586706	0.673768252994127	0.772201293513241	-6.79081853939102
Apoo-ps	0.0443565444297782	11.4326292886559	0.43106513586706	0.673768252994127	0.772201293513241	-6.79081853939102
Galnt4	0.0475405090416721	5.51265742299749	0.430922416930967	0.673869292516028	0.772278389358351	-6.79088332680594
Ptprf	0.130555250118409	6.51090043236333	0.430866062655228	0.673909190998866	0.772285411163221	-6.79090890315699
Acer3	-0.0813068697651402	5.35979430160173	-0.430774694867973	0.673973881024786	0.772320841414853	-6.79095036346958
4930402H05Rik	0.0486254167016248	3.93674408572292	0.430571033818395	0.674118086438227	0.772447381904564	-6.79104274882044
Zdhhc4	-0.0643710666069981	8.64673205320465	-0.430251146506233	0.674344614857056	0.772668235922996	-6.7911877714907
Nkx6-1	-0.0455068888536565	5.25249469207596	-0.429769657422393	0.674685644240641	0.773020257151911	-6.79140585999377
Slc6a11	0.0385847783501426	4.29430572912165	0.429582311408527	0.67481835809403	0.773133577800315	-6.79149065355163
Utp23	0.0740022539224568	6.35646044408973	0.42953156785466	0.674854306225665	0.773136028994965	-6.79151361411194
Dmkn	0.371216155398136	4.82386762076697	0.428937807740274	0.675275004200408	0.773579240359429	-6.79178208442766
Unk	-0.058067232712719	6.33973514642855	-0.428860371634061	0.675329878561259	0.773603349343228	-6.79181707081075
Piwil4	-0.0354886759895603	2.94582025158536	-0.428634048727825	0.675490271256609	0.773748323136452	-6.79191929054423
Arv1	0.0518945079913229	6.67373087802856	0.428304217490884	0.675724048887523	0.773977337839212	-6.79206816647974
Flrt3	-0.072535529181896	4.46253920654606	-0.42819651214374	0.675800395848921	0.774019340553456	-6.79211675734988
Cxxc4	-0.0405755604505709	4.6988423509985	-0.428156987186349	0.675828414064669	0.774019340553456	-6.79213458591307
Dpf1	-0.0720491434834048	5.05458177757532	-0.427891720723084	0.676016467629571	0.774195942595805	-6.79225419858673
Sbf1	-0.161465619049822	7.03925017850792	-0.42752508935549	0.676276418536035	0.774430761365673	-6.79241939976324
Akr1c20	0.0388818213422404	3.59236397638222	0.427452179378616	0.676328118724234	0.774430761365673	-6.79245223602997
4930478P22Rik	0.0516946723112927	5.86669790399616	0.427439632342983	0.676337015952625	0.774430761365673	-6.79245788625571
Rad23a	-0.0450365266266398	9.86325397092595	-0.427409497919778	0.676358384780846	0.774430761365673	-6.79247145583866
Ppip5k2	0.0696437794250403	5.68384757730214	0.42736373836786	0.67639083421185	0.774430761365673	-6.79249205966804
Ndn	0.0715412477178442	8.34632025313296	0.427300400149364	0.676435750301911	0.774443413332537	-6.79252057498516
Ascl2	0.0461707742701859	5.61959886654561	0.427045325524002	0.67661664873446	0.77461174083903	-6.79263536986017
Plpbp	0.0416963980509537	9.26226916029828	0.426455241430819	0.677035215617695	0.77502608355302	-6.79290067875244
Ssc5d	0.05551436810158	7.69711872571633	0.426439538054977	0.677046356093173	0.77502608355302	-6.79290773431291
6430500D05Rik	0.0367003279590474	3.80162761718218	0.426049604701297	0.677323012711196	0.775303967097789	-6.79308285129604
Ccny	-0.0489885753872001	9.6909036049468	-0.425068968020178	0.678018987881002	0.776061775607526	-6.79352256240296
Me1	-0.0802876804959797	11.0950406936636	-0.424954636673023	0.678100150976875	0.776115828455414	-6.7935737637842
Cfap46	0.0742862833701068	4.65878520400188	0.424820210951281	0.678195584311587	0.776186207999468	-6.79363394698484
1810058N15Rik	0.0752039145722968	4.57394123357749	0.424640149884757	0.678323424801855	0.776293668219839	-6.79371453242719
Irf6	-0.169999468331001	4.33676278289419	-0.424568933730581	0.678373990009812	0.776312685960286	-6.79374639570884
Kctd9	-0.0508568734650451	9.31929840138702	-0.424266756996837	0.678588560972185	0.776518192787377	-6.79388153682393
Gm7450	-0.0802806011611173	10.3933767155094	-0.424134725514187	0.678682323654782	0.776518192787377	-6.79394055532082
Gm9260	-0.0802806011611173	10.3933767155094	-0.424134725514187	0.678682323654782	0.776518192787377	-6.79394055532082
Ccng2	0.0540395755147586	8.21035266235713	0.424092526810013	0.67871229241145	0.776518192787377	-6.79395941451456
Triml1	-0.0382141682715536	3.11257981544868	-0.42406695251571	0.678730455090745	0.776518192787377	-6.79397084313895
Dusp22	-0.0475175319395954	8.46036448480278	-0.42402914009047	0.678757309586622	0.776518192787377	-6.79398773950492
Mtpn	0.053832938754673	9.14245450642382	0.42373617128596	0.678965392429582	0.776717388398183	-6.79411860211849
Gpr137c	-0.0418953330566199	4.95493056918338	-0.423554738963242	0.679094269613117	0.776825959557439	-6.79419959982841
Ccne1	-0.0564312463198082	6.2413436339603	-0.423405820070511	0.679200059347589	0.776888178612321	-6.79426605723112
Lias	0.0417797787437915	10.3684498124693	0.423380487388381	0.679218056009701	0.776888178612321	-6.79427736008037
Myl7	0.0515391843871207	4.46574759474654	0.423334707551698	0.679250579113816	0.776888178612321	-6.79429778430463
4930562D21Rik	0.0384275449913559	3.39273685997056	0.423084200206919	0.679428557478128	0.777052875839451	-6.79440950770401
Mdh2	0.0450439550653756	13.1148128018695	0.423010289485717	0.67948107278747	0.777074073439881	-6.79444245876352
Ctsm	0.0386964019190983	3.08138170001089	0.422637423688952	0.679746029376721	0.77733821072095	-6.79460860543557
Tchp	-0.0639821667766458	6.1107353502461	-0.422535560721651	0.679818420431232	0.777382120133084	-6.79465397018358
Slc25a13	-0.0731120588779149	5.2127590872645	-0.422280552652089	0.679999661813961	0.777550490842626	-6.79476749162786
Lgals12	0.0497120095107575	5.80537703242689	0.42216959266244	0.680078530678729	0.777601791978059	-6.79481686668056
Saxo1	0.0447153409453797	5.39880570238094	0.42209169554357	0.68013390125123	0.777618829214467	-6.79485152186247
4933417C20Rik	-0.0459367043705142	3.79430450093355	-0.422052953413481	0.680161440525965	0.777618829214467	-6.79486875530278
Ppp2ca	-0.0418423994617069	11.3078066713647	-0.421994133424531	0.680203252768754	0.777627755052535	-6.79489491692425
Sh3rf2	0.11450441648413	8.93511814067172	0.42176085882132	0.680369087115221	0.777763626274569	-6.79499863659456
AI467606	0.0788924988868392	5.49602179110748	0.421731269301207	0.680390123474845	0.777763626274569	-6.79501178884621
Gm12500	-0.0408769892215499	3.44506012718901	-0.421604506295336	0.680480247471013	0.777789296408604	-6.79506812361177
Rad18	0.0565129843405534	5.32697702992936	0.421604004777417	0.680480604042633	0.777789296408604	-6.79506834645874
Ppp6r2	-0.0653388337721463	6.4203546082584	-0.421509123690946	0.680548064497909	0.777827525936535	-6.79511050175941
Gm14781	0.04503256251784	3.56828945491075	0.421354851091839	0.680657758454015	0.777875143444599	-6.79517902479851
Mageb5	0.04503256251784	3.56828945491075	0.421354851091839	0.680657758454015	0.777875143444599	-6.79517902479851
Sdf2l1	-0.0696568852267294	5.75443830894259	-0.421287773333154	0.680705455778128	0.777890778208697	-6.79520881102764
Bms1	-0.0750074954182418	9.58555239160114	-0.421173934872967	0.680786406757955	0.777944410840541	-6.79525935104453
Fbxl7	0.0577217438484737	5.47519939139184	0.421112535423181	0.680830069865808	0.777955430854509	-6.79528660459327
Atp2c2	-0.0407572997524104	4.21346618294399	-0.421019054213582	0.680896549645419	0.77796698395694	-6.79532809095007
Osgin1	-0.0592548364449328	6.02506343486758	-0.421002643682016	0.680908220390859	0.77796698395694	-6.79533537291446
Mcpt4	-0.103282812480046	5.23467213733038	-0.420451087566933	0.681300522755736	0.778376316665576	-6.79557995849076
Atp13a2	0.0706393785559251	8.47546528413922	0.420278221099756	0.68142349651147	0.778477919679487	-6.79565655137056
Proser2	-0.039828726840316	5.24316636631492	-0.420032033872026	0.681598645617995	0.77863911619504	-6.79576557803794
4933413C19Rik	0.0453162986524727	4.22881385569906	0.419898476493975	0.681693672654228	0.778708771979464	-6.7958246993855
Hspa13	-0.0642676400303255	7.63124398079703	-0.419337237102477	0.68209306054715	0.779126079350261	-6.79607294140025
Prl8a1	-0.0429358372908623	3.64870487058482	-0.419174447249478	0.682208923427575	0.779219502569391	-6.79614488466786
4921527H02Rik	0.0466645649794056	4.44690468704729	0.418844605358629	0.682443708539938	0.779448742727565	-6.79629057158951
